電影標題,上映年份,電影描述,海報圖片,平均評分,評分總數,0.5星,1.0星,1.5星,2.0星,2.5星,3.0星,3.5星,4.0星,4.5星,5.0星,1星,2星,3星,4星,5星
GATAO: Like Father Like Son,2024,"Drug Prince Michael and Scorpion are seizing the old fellows' turfs, the gangs families tornado spins three nobodies who are trying to survive. You'll never know who's gonna get bit by reality through the alternation of generations?",https://a.ltrbxd.com/resized/film-poster/1/1/8/4/7/3/7/1184737-gatao-like-father-like-son-0-1000-0-1500-crop.jpg?v=7161bc49fc,2.94,265,23,0,29,0,34,0,27,0,0,0,27,40,56,23,5
