電影標題,上映年份,電影描述,海報圖片,平均評分,評分總數,0.5星,1.0星,1.5星,2.0星,2.5星,3.0星,3.5星,4.0星,4.5星,5.0星,1星,2星,3星,4星,5星
Happyend,2024,"A near-future city in Japan awaits destruction as it's rocked by a series of foreshocks that predict a larger, more disastrous quake on the horizon. With the anxiety looming over them, a group of teenage best friends and musicians get into typical teenager trouble that tests the strength of their relationships.",https://a.ltrbxd.com/resized/film-poster/6/5/2/6/7/5/652675-happyend-0-1000-0-1500-crop.jpg?v=e8ef4989bb,3.85,8442,9,0,36,0,238,0,1659,0,1423,0,26,164,936,2725,1226
